key,generation,grandChild,survivedTime,eatenTrees,reproduced,timeOfDeath
121, 1, 22, 200, 1, 0, 44
121, 1, 20, 200, 1, 0, 44
121, 1, 21, 100, 0, 0, 44
121, 1, 21, 100, 0, 0, 44
121, 1, 20, 374, 5, 2, 44
121, 1, 20, 282, 4, 2, 44
121, 1, 19, 393, 5, 2, 44
121, 1, 21, 100, 0, 0, 44
121, 1, 21, 100, 0, 0, 44
121, 1, 17, 100, 0, 0, 44
121, 1, 17, 100, 0, 0, 44
121, 1, 19, 100, 0, 0, 44
121, 1, 19, 100, 0, 0, 44
121, 1, 18, 223, 2, 1, 44
121, 1, 19, 100, 0, 0, 44
121, 1, 19, 100, 0, 0, 44
121, 1, 19, 100, 0, 0, 44
121, 1, 19, 100, 0, 0, 44
121, 1, 25, 100, 0, 0, 44
121, 1, 20, 219, 3, 1, 44
121, 1, 19, 100, 1, 0, 44
121, 1, 20, 100, 0, 0, 44
121, 1, 19, 62, 1, 0, 44
121, 1, 19, 152, 4, 2, 44
121, 1, 18, 356, 3, 1, 44
121, 1, 22, 205, 2, 1, 44
121, 1, 19, 100, 0, 0, 44
121, 1, 20, 68, 1, 0, 44
121, 1, 16, 280, 7, 3, 44
121, 1, 18, 128, 1, 0, 44
121, 1, 21, 100, 0, 0, 44
121, 1, 21, 100, 0, 0, 44
121, 1, 19, 100, 0, 0, 44
121, 1, 19, 100, 0, 0, 44
121, 1, 21, 122, 1, 0, 44
121, 1, 25, 100, 0, 0, 44
121, 1, 20, 100, 0, 0, 44
121, 1, 20, 56, 1, 0, 44
121, 1, 21, 229, 2, 1, 44
121, 1, 20, 64, 0, 0, 44
121, 1, 20, 246, 2, 1, 44
121, 1, 22, 59, 0, 0, 44
121, 1, 23, 100, 0, 0, 44
121, 1, 20, 100, 0, 0, 44
121, 1, 19, 100, 0, 0, 44
121, 1, 20, 130, 1, 0, 44
121, 1, 19, 300, 2, 1, 44
121, 1, 21, 179, 1, 0, 44
121, 1, 20, 62, 0, 0, 44
121, 1, 21, 100, 0, 0, 44
121, 1, 19, 240, 3, 1, 44
121, 1, 18, 292, 3, 1, 44
121, 1, 17, 177, 1, 0, 44
121, 1, 22, 100, 0, 0, 44
121, 1, 22, 100, 0, 0, 44
121, 1, 21, 42, 0, 0, 44
121, 1, 19, 242, 2, 1, 44
121, 1, 18, 381, 3, 1, 44
121, 1, 19, 100, 0, 0, 44
121, 1, 19, 405, 6, 3, 44
121, 1, 22, 165, 3, 1, 44
121, 1, 18, 215, 2, 1, 44
121, 1, 20, 100, 0, 0, 45
121, 1, 20, 100, 0, 0, 45
121, 1, 20, 88, 1, 0, 45
121, 1, 19, 197, 2, 1, 45
121, 1, 20, 162, 2, 1, 45
121, 1, 19, 100, 0, 0, 45
121, 1, 19, 100, 0, 0, 45
121, 1, 19, 100, 0, 0, 45
121, 1, 19, 100, 0, 0, 45
121, 1, 20, 204, 5, 2, 45
121, 1, 20, 100, 0, 0, 45
121, 1, 20, 100, 0, 0, 45
121, 1, 20, 200, 1, 0, 45
121, 1, 19, 241, 2, 1, 45
121, 1, 19, 94, 0, 0, 45
121, 1, 20, 201, 2, 1, 45
121, 1, 21, 100, 0, 0, 45
121, 1, 21, 100, 0, 0, 45
121, 1, 20, 100, 0, 0, 45
121, 1, 20, 100, 0, 0, 45
121, 1, 21, 100, 0, 0, 45
121, 1, 21, 100, 0, 0, 45
121, 1, 20, 257, 3, 1, 45
121, 1, 20, 130, 1, 0, 45
121, 1, 20, 167, 1, 0, 45
121, 1, 19, 100, 0, 0, 45
121, 1, 19, 100, 0, 0, 45
121, 1, 19, 100, 0, 0, 45
121, 1, 19, 100, 0, 0, 45
121, 1, 19, 100, 0, 0, 45
121, 1, 19, 335, 10, 5, 45
121, 1, 20, 325, 3, 1, 45
121, 1, 20, 100, 0, 0, 45
121, 1, 20, 100, 0, 0, 45
121, 1, 21, 200, 1, 0, 45
121, 1, 23, 231, 2, 1, 45
121, 1, 22, 100, 0, 0, 45
121, 1, 22, 100, 0, 0, 45
121, 1, 22, 100, 0, 0, 45
121, 1, 24, 100, 0, 0, 45
121, 1, 20, 200, 1, 0, 45
121, 1, 20, 200, 1, 0, 45
121, 1, 22, 100, 0, 0, 45
121, 1, 22, 100, 0, 0, 45
121, 1, 20, 200, 1, 0, 45
121, 1, 20, 100, 0, 0, 45
121, 1, 20, 100, 0, 0, 45
121, 1, 20, 100, 0, 0, 45
121, 1, 22, 100, 0, 0, 45
121, 1, 21, 69, 0, 0, 45
121, 1, 21, 39, 0, 0, 45
121, 1, 18, 333, 3, 1, 45
121, 1, 21, 271, 2, 1, 45
121, 1, 18, 245, 3, 1, 45
121, 1, 22, 200, 1, 0, 45
121, 1, 20, 100, 0, 0, 45
121, 1, 20, 100, 0, 0, 45
121, 1, 21, 100, 0, 0, 45
121, 1, 21, 100, 0, 0, 45
121, 1, 18, 320, 4, 2, 45
121, 1, 20, 132, 1, 0, 45
121, 1, 20, 100, 0, 0, 45
121, 1, 20, 100, 0, 0, 45
121, 1, 19, 234, 2, 1, 45
121, 1, 19, 353, 5, 2, 45
121, 1, 19, 309, 4, 2, 45
121, 1, 20, 359, 4, 2, 45
121, 1, 22, 200, 1, 0, 45
121, 1, 20, 100, 0, 0, 45
121, 1, 20, 100, 0, 0, 45
121, 1, 19, 243, 2, 1, 45
121, 1, 21, 100, 0, 0, 45
121, 1, 21, 100, 0, 0, 45
121, 1, 21, 100, 0, 0, 45
121, 1, 21, 100, 0, 0, 45
121, 1, 21, 100, 0, 0, 45
121, 1, 20, 100, 0, 0, 45
121, 1, 20, 385, 4, 2, 45
121, 1, 20, 295, 4, 2, 45
121, 1, 20, 100, 0, 0, 45
121, 1, 20, 100, 0, 0, 45
121, 1, 20, 100, 0, 0, 45
121, 1, 20, 100, 0, 0, 45
121, 1, 20, 100, 0, 0, 45
121, 1, 20, 100, 0, 0, 45
121, 1, 20, 100, 0, 0, 45
121, 1, 23, 253, 4, 2, 45
121, 1, 22, 100, 0, 0, 45
121, 1, 22, 100, 0, 0, 45
121, 1, 20, 66, 0, 0, 45
121, 1, 21, 183, 2, 1, 45
121, 1, 19, 210, 2, 1, 45
121, 1, 20, 140, 2, 1, 45
121, 1, 21, 28, 0, 0, 45
121, 1, 18, 200, 1, 0, 45
121, 1, 19, 100, 0, 0, 45
121, 1, 19, 100, 0, 0, 45
121, 1, 26, 53, 0, 0, 45
121, 1, 21, 134, 1, 0, 45
121, 1, 18, 300, 2, 1, 45
121, 1, 17, 281, 2, 1, 45
121, 1, 18, 200, 1, 0, 45
121, 1, 21, 136, 1, 0, 45
121, 1, 18, 407, 4, 2, 45
121, 1, 18, 100, 0, 0, 45
121, 1, 20, 200, 1, 0, 46
121, 1, 20, 200, 1, 0, 46
121, 1, 21, 66, 0, 0, 46
121, 1, 19, 356, 4, 2, 46
121, 1, 21, 100, 0, 0, 46
121, 1, 24, 133, 1, 0, 46
121, 1, 18, 100, 0, 0, 46
121, 1, 18, 100, 0, 0, 46
121, 1, 21, 99, 0, 0, 46
121, 1, 19, 200, 1, 0, 46
121, 1, 20, 100, 0, 0, 46
121, 1, 22, 344, 3, 1, 46
121, 1, 20, 178, 1, 0, 46
121, 1, 20, 100, 0, 0, 46
121, 1, 22, 100, 0, 0, 46
121, 1, 23, 56, 1, 0, 46
121, 1, 19, 40, 0, 0, 46
121, 1, 23, 173, 3, 1, 46
121, 1, 18, 322, 4, 2, 46
121, 1, 17, 200, 1, 0, 46
121, 1, 23, 100, 0, 0, 46
121, 1, 23, 100, 0, 0, 46
121, 1, 23, 100, 0, 0, 46
121, 1, 23, 100, 0, 0, 46
121, 1, 21, 47, 0, 0, 46
121, 1, 21, 25, 0, 0, 46
121, 1, 24, 244, 2, 1, 46
121, 1, 18, 284, 2, 1, 46
121, 1, 20, 64, 0, 0, 46
121, 1, 18, 360, 5, 2, 46
121, 1, 18, 425, 4, 2, 46
121, 1, 19, 157, 2, 1, 46
121, 1, 20, 200, 1, 0, 46
121, 1, 20, 200, 1, 0, 46
121, 1, 20, 200, 1, 0, 46
121, 1, 20, 158, 1, 0, 46
121, 1, 22, 415, 4, 2, 46
121, 1, 20, 200, 1, 0, 46
121, 1, 24, 48, 0, 0, 46
121, 1, 20, 100, 0, 0, 46
121, 1, 20, 100, 0, 0, 46
121, 1, 19, 200, 2, 1, 46
121, 1, 21, 100, 0, 0, 46
121, 1, 20, 100, 0, 0, 46
121, 1, 24, 247, 2, 1, 46
121, 1, 17, 349, 3, 1, 46
121, 1, 23, 200, 1, 0, 46
121, 1, 20, 257, 4, 2, 46
121, 1, 21, 100, 0, 0, 46
121, 1, 21, 100, 0, 0, 46
121, 1, 19, 314, 3, 1, 46
121, 1, 22, 100, 0, 0, 46
121, 1, 22, 100, 0, 0, 46
121, 1, 19, 95, 1, 0, 46
121, 1, 21, 212, 2, 1, 46
121, 1, 18, 374, 4, 2, 46
121, 1, 20, 168, 1, 0, 46
121, 1, 19, 100, 0, 0, 46
121, 1, 21, 100, 0, 0, 46
121, 1, 21, 100, 0, 0, 46
121, 1, 22, 100, 0, 0, 46
121, 1, 21, 49, 0, 0, 46
121, 1, 21, 48, 1, 0, 46
121, 1, 20, 100, 0, 0, 46
121, 1, 20, 100, 0, 0, 46
121, 1, 20, 100, 0, 0, 46
121, 1, 21, 100, 0, 0, 46
121, 1, 21, 100, 0, 0, 46
121, 1, 20, 100, 0, 0, 46
121, 1, 21, 70, 0, 0, 46
121, 1, 21, 200, 1, 0, 46
121, 1, 20, 100, 0, 0, 46
121, 1, 26, 100, 0, 0, 46
121, 1, 26, 100, 0, 0, 46
121, 1, 22, 66, 0, 0, 46
121, 1, 19, 300, 2, 1, 46
121, 1, 21, 251, 2, 1, 46
121, 1, 18, 100, 0, 0, 46
121, 1, 21, 51, 0, 0, 46
121, 1, 18, 142, 1, 0, 46
121, 1, 19, 200, 1, 0, 46
121, 1, 20, 184, 4, 2, 46
121, 1, 24, 100, 0, 0, 46
121, 1, 21, 100, 0, 0, 46
121, 1, 23, 100, 0, 0, 46
121, 1, 19, 200, 1, 0, 46
121, 1, 20, 100, 0, 0, 46
121, 1, 19, 200, 1, 0, 46
121, 1, 24, 100, 0, 0, 46
121, 1, 20, 200, 1, 0, 46
121, 1, 22, 100, 0, 0, 46
121, 1, 22, 100, 0, 0, 46
121, 1, 22, 100, 0, 0, 46
121, 1, 22, 100, 0, 0, 46
121, 1, 20, 253, 5, 2, 47
121, 1, 21, 51, 0, 0, 47
121, 1, 21, 91, 1, 0, 47
121, 1, 23, 32, 0, 0, 47
121, 1, 21, 100, 0, 0, 47
121, 1, 21, 100, 0, 0, 47
121, 1, 21, 270, 2, 1, 47
121, 1, 19, 100, 0, 0, 47
121, 1, 19, 100, 0, 0, 47
121, 1, 22, 100, 0, 0, 47
121, 1, 20, 300, 2, 1, 47
121, 1, 21, 267, 3, 1, 47
121, 1, 19, 200, 1, 0, 47
121, 1, 23, 100, 0, 0, 47
121, 1, 23, 100, 0, 0, 47
121, 1, 20, 254, 2, 1, 47
121, 1, 21, 126, 1, 0, 47
121, 1, 21, 114, 1, 0, 47
121, 1, 22, 100, 0, 0, 47
121, 1, 21, 100, 0, 0, 47
121, 1, 21, 100, 0, 0, 47
121, 1, 22, 100, 0, 0, 47
121, 1, 17, 300, 2, 1, 47
121, 1, 23, 200, 1, 0, 47
121, 1, 20, 100, 0, 0, 47
121, 1, 20, 100, 0, 0, 47
121, 1, 20, 100, 0, 0, 47
121, 1, 20, 100, 0, 0, 47
121, 1, 20, 100, 0, 0, 47
121, 1, 20, 100, 0, 0, 47
121, 1, 20, 100, 0, 0, 47
121, 1, 20, 267, 2, 1, 47
121, 1, 20, 200, 1, 0, 47
121, 1, 20, 200, 1, 0, 47
121, 1, 22, 200, 1, 0, 47
121, 1, 20, 100, 0, 0, 47
121, 1, 22, 100, 0, 0, 47
121, 1, 22, 100, 0, 0, 47
121, 1, 20, 228, 4, 2, 47
121, 1, 21, 100, 0, 0, 47
121, 1, 21, 100, 0, 0, 47
121, 1, 21, 100, 0, 0, 47
121, 1, 21, 100, 0, 0, 47
121, 1, 20, 100, 0, 0, 47
121, 1, 20, 200, 1, 0, 47
121, 1, 19, 200, 1, 0, 47
121, 1, 19, 200, 1, 0, 47
121, 1, 18, 389, 6, 3, 47
121, 1, 22, 100, 0, 0, 47
121, 1, 22, 100, 0, 0, 47
121, 1, 18, 29, 0, 0, 47
121, 1, 19, 243, 2, 1, 47
121, 1, 25, 100, 0, 0, 47
121, 1, 25, 100, 0, 0, 47
121, 1, 18, 177, 3, 1, 47
121, 1, 21, 100, 0, 0, 47
121, 1, 20, 100, 0, 0, 47
121, 1, 20, 100, 0, 0, 47
121, 1, 23, 76, 1, 0, 47
121, 1, 21, 276, 6, 3, 47
121, 1, 22, 100, 0, 0, 47
121, 1, 20, 78, 1, 0, 47
121, 1, 21, 200, 1, 0, 47
121, 1, 21, 100, 0, 0, 47
121, 1, 20, 100, 0, 0, 47
121, 1, 19, 278, 2, 1, 47
121, 1, 20, 200, 1, 0, 47
121, 1, 22, 100, 0, 0, 47
121, 1, 22, 100, 0, 0, 47
121, 1, 22, 100, 0, 0, 47
121, 1, 19, 347, 3, 1, 47
121, 1, 20, 233, 3, 1, 47
121, 1, 21, 169, 1, 0, 47
121, 1, 21, 134, 2, 1, 47
121, 1, 21, 90, 1, 0, 47
121, 1, 22, 320, 4, 2, 47
121, 1, 20, 163, 2, 1, 47
121, 1, 26, 156, 1, 0, 47
121, 1, 19, 252, 3, 1, 47
121, 1, 21, 200, 1, 0, 47
121, 1, 19, 336, 3, 1, 47
121, 1, 20, 198, 2, 1, 47
121, 1, 21, 151, 2, 1, 47
121, 1, 25, 273, 2, 1, 47
121, 1, 18, 200, 1, 0, 47
121, 1, 19, 135, 3, 1, 47
121, 1, 22, 100, 0, 0, 47
121, 1, 22, 100, 0, 0, 47
121, 1, 20, 408, 5, 2, 47
121, 1, 19, 209, 2, 1, 47
121, 1, 22, 200, 1, 0, 47
121, 1, 24, 100, 0, 0, 47
121, 1, 20, 400, 3, 1, 47
121, 1, 19, 294, 2, 1, 47
121, 1, 19, 293, 3, 1, 47
121, 1, 20, 200, 1, 0, 47
121, 1, 19, 170, 1, 0, 47
121, 1, 23, 100, 0, 0, 48
121, 1, 18, 60, 0, 0, 48
121, 1, 21, 100, 0, 0, 48
121, 1, 21, 75, 0, 0, 48
121, 1, 21, 95, 0, 0, 48
121, 1, 20, 77, 1, 0, 48
121, 1, 20, 144, 2, 1, 48
121, 1, 21, 126, 3, 1, 48
121, 1, 19, 361, 3, 1, 48
121, 1, 19, 269, 2, 1, 48
121, 1, 23, 25, 0, 0, 48
121, 1, 19, 300, 2, 1, 48
121, 1, 21, 200, 1, 0, 48
121, 1, 21, 200, 1, 0, 48
121, 1, 21, 153, 2, 1, 48
121, 1, 19, 100, 0, 0, 48
121, 1, 19, 100, 0, 0, 48
121, 1, 19, 100, 0, 0, 48
121, 1, 21, 100, 0, 0, 48
121, 1, 21, 100, 0, 0, 48
121, 1, 18, 100, 0, 0, 48
121, 1, 18, 100, 0, 0, 48
121, 1, 20, 100, 0, 0, 48
121, 1, 20, 100, 0, 0, 48
121, 1, 20, 100, 0, 0, 48
121, 1, 20, 100, 0, 0, 48
121, 1, 20, 100, 0, 0, 48
121, 1, 20, 100, 0, 0, 48
121, 1, 22, 68, 1, 0, 48
121, 1, 23, 50, 1, 0, 48
121, 1, 18, 74, 0, 0, 48
121, 1, 20, 263, 3, 1, 48
121, 1, 21, 257, 2, 1, 48
121, 1, 22, 100, 0, 0, 48
121, 1, 22, 100, 0, 0, 48
121, 1, 23, 100, 0, 0, 48
121, 1, 19, 100, 0, 0, 48
121, 1, 19, 100, 0, 0, 48
121, 1, 19, 327, 3, 1, 48
121, 1, 21, 100, 0, 0, 48
121, 1, 20, 240, 2, 1, 48
121, 1, 21, 100, 0, 0, 48
121, 1, 23, 100, 0, 0, 48
121, 1, 21, 200, 1, 0, 48
121, 1, 19, 200, 1, 0, 48
121, 1, 19, 200, 1, 0, 48
121, 1, 22, 200, 1, 0, 48
121, 1, 20, 100, 0, 0, 48
121, 1, 20, 100, 0, 0, 48
121, 1, 20, 100, 0, 0, 48
121, 1, 24, 75, 0, 0, 48
121, 1, 21, 100, 0, 0, 48
121, 1, 21, 100, 0, 0, 48
121, 1, 22, 100, 0, 0, 48
121, 1, 22, 100, 0, 0, 48
121, 1, 19, 289, 2, 1, 48
121, 1, 22, 181, 1, 0, 48
121, 1, 19, 174, 2, 1, 48
121, 1, 21, 100, 0, 0, 48
121, 1, 21, 100, 0, 0, 48
121, 1, 20, 281, 3, 1, 48
121, 1, 20, 200, 1, 0, 48
121, 1, 21, 276, 3, 1, 48
121, 1, 25, 332, 3, 1, 48
121, 1, 24, 200, 1, 0, 48
121, 1, 19, 100, 0, 0, 48
121, 1, 19, 100, 0, 0, 48
121, 1, 20, 164, 2, 1, 48
121, 1, 18, 100, 0, 0, 48
121, 1, 18, 100, 0, 0, 48
121, 1, 21, 100, 0, 0, 48
121, 1, 20, 300, 2, 1, 48
121, 1, 23, 200, 1, 0, 48
121, 1, 22, 165, 3, 1, 48
121, 1, 22, 100, 0, 0, 48
121, 1, 22, 100, 0, 0, 48
121, 1, 22, 100, 0, 0, 48
121, 1, 22, 100, 0, 0, 48
121, 1, 22, 100, 0, 0, 48
121, 1, 24, 200, 1, 0, 48
121, 1, 20, 117, 1, 0, 48
121, 1, 24, 28, 0, 0, 48
121, 1, 21, 470, 4, 2, 48
121, 1, 20, 100, 0, 0, 48
121, 1, 20, 100, 0, 0, 48
121, 1, 21, 100, 0, 0, 48
121, 1, 23, 100, 0, 0, 48
121, 1, 23, 100, 0, 0, 48
121, 1, 23, 64, 0, 0, 48
121, 1, 21, 162, 2, 1, 48
121, 1, 23, 290, 2, 1, 48
121, 1, 21, 100, 0, 0, 48
121, 1, 20, 254, 2, 1, 49
121, 1, 20, 34, 0, 0, 49
121, 1, 24, 100, 0, 0, 49
121, 1, 24, 100, 0, 0, 49
121, 1, 24, 100, 0, 0, 49
121, 1, 23, 100, 0, 0, 49
121, 1, 20, 341, 5, 2, 49
121, 1, 20, 176, 4, 2, 49
121, 1, 21, 100, 0, 0, 49
121, 1, 17, 355, 7, 3, 49
121, 1, 25, 100, 0, 0, 49
121, 1, 25, 100, 0, 0, 49
121, 1, 22, 200, 1, 0, 49
121, 1, 20, 41, 0, 0, 49
121, 1, 21, 31, 0, 0, 49
121, 1, 20, 202, 2, 1, 49
121, 1, 23, 342, 3, 1, 49
121, 1, 20, 309, 3, 1, 49
121, 1, 22, 264, 4, 2, 49
121, 1, 23, 100, 0, 0, 49
121, 1, 22, 267, 2, 1, 49
121, 1, 21, 100, 0, 0, 49
121, 1, 21, 100, 0, 0, 49
121, 1, 23, 224, 4, 2, 49
121, 1, 20, 200, 1, 0, 49
121, 1, 20, 200, 1, 0, 49
121, 1, 20, 200, 1, 0, 49
121, 1, 19, 39, 0, 0, 49
121, 1, 20, 300, 2, 1, 49
121, 1, 21, 69, 0, 0, 49
121, 1, 20, 100, 0, 0, 49
121, 1, 20, 100, 0, 0, 49
121, 1, 21, 100, 0, 0, 49
121, 1, 24, 227, 2, 1, 49
121, 1, 23, 100, 0, 0, 49
121, 1, 23, 100, 0, 0, 49
121, 1, 25, 100, 0, 0, 49
121, 1, 21, 100, 0, 0, 49
121, 1, 25, 100, 0, 0, 49
121, 1, 25, 100, 0, 0, 49
121, 1, 23, 100, 0, 0, 49
121, 1, 23, 100, 0, 0, 49
121, 1, 18, 390, 4, 2, 49
121, 1, 23, 100, 0, 0, 49
121, 1, 23, 100, 0, 0, 49
121, 1, 21, 100, 0, 0, 49
121, 1, 24, 100, 0, 0, 49
121, 1, 24, 100, 0, 0, 49
121, 1, 19, 387, 6, 3, 49
121, 1, 22, 70, 0, 0, 49
121, 1, 22, 199, 1, 0, 49
121, 1, 21, 240, 2, 1, 49
121, 1, 22, 200, 1, 0, 49
121, 1, 21, 242, 4, 2, 49
121, 1, 22, 92, 0, 0, 49
121, 1, 23, 34, 0, 0, 49
121, 1, 19, 386, 7, 3, 49
121, 1, 20, 330, 4, 2, 49
121, 1, 21, 72, 0, 0, 49
121, 1, 23, 30, 0, 0, 49
121, 1, 20, 314, 4, 2, 49
121, 1, 22, 50, 2, 1, 49
121, 1, 19, 300, 2, 1, 49
121, 1, 21, 222, 2, 1, 49
121, 1, 20, 68, 0, 0, 49
121, 1, 23, 40, 0, 0, 49
121, 1, 17, 388, 4, 2, 49
121, 1, 21, 299, 5, 2, 49
121, 1, 23, 137, 3, 1, 49
121, 1, 22, 209, 2, 1, 49
121, 1, 22, 57, 0, 0, 49
121, 1, 22, 100, 0, 0, 49
121, 1, 22, 100, 0, 0, 49
121, 1, 22, 100, 0, 0, 49
121, 1, 22, 300, 2, 1, 49
121, 1, 21, 382, 3, 1, 49
121, 1, 21, 200, 1, 0, 49
121, 1, 19, 70, 0, 0, 49
121, 1, 22, 300, 2, 1, 49
121, 1, 20, 274, 6, 3, 49
121, 1, 20, 200, 1, 0, 49
121, 1, 21, 100, 0, 0, 49
121, 1, 22, 100, 0, 0, 49
121, 1, 22, 100, 0, 0, 49
121, 1, 23, 36, 0, 0, 49
121, 1, 21, 200, 1, 0, 49
121, 1, 21, 158, 1, 0, 49
121, 1, 19, 100, 0, 0, 49
121, 1, 22, 66, 0, 0, 49
121, 1, 22, 58, 0, 0, 49
121, 1, 20, 311, 4, 2, 49
121, 1, 21, 425, 6, 3, 50
121, 1, 21, 135, 1, 0, 50
121, 1, 19, 29, 0, 0, 50
121, 1, 22, 70, 0, 0, 50
121, 1, 24, 264, 2, 1, 50
121, 1, 21, 200, 1, 0, 50
121, 1, 21, 191, 1, 0, 50
121, 1, 21, 100, 0, 0, 50
121, 1, 21, 100, 0, 0, 50
121, 1, 22, 100, 0, 0, 50
121, 1, 20, 96, 0, 0, 50
121, 1, 21, 77, 0, 0, 50
121, 1, 21, 100, 0, 0, 50
121, 1, 21, 100, 0, 0, 50
121, 1, 19, 100, 0, 0, 50
121, 1, 22, 200, 1, 0, 50
121, 1, 24, 100, 0, 0, 50
121, 1, 23, 135, 1, 0, 50
121, 1, 20, 100, 0, 0, 50
121, 1, 23, 53, 0, 0, 50
121, 1, 20, 100, 0, 0, 50
121, 1, 22, 100, 0, 0, 50
121, 1, 21, 223, 3, 1, 50
121, 1, 23, 94, 0, 0, 50
121, 1, 22, 227, 2, 1, 50
121, 1, 21, 200, 1, 0, 50
121, 1, 24, 256, 2, 1, 50
121, 1, 23, 200, 1, 0, 50
121, 1, 23, 100, 0, 0, 50
121, 1, 19, 100, 0, 0, 50
121, 1, 21, 100, 0, 0, 50
121, 1, 21, 200, 1, 0, 50
121, 1, 21, 100, 0, 0, 50
121, 1, 21, 100, 0, 0, 50
121, 1, 21, 254, 2, 1, 50
121, 1, 21, 100, 0, 0, 50
121, 1, 21, 92, 1, 0, 50
121, 1, 20, 271, 2, 1, 50
121, 1, 23, 200, 1, 0, 50
121, 1, 23, 200, 1, 0, 50
121, 1, 21, 100, 0, 0, 50
121, 1, 22, 100, 0, 0, 50
121, 1, 20, 399, 4, 2, 50
121, 1, 21, 100, 0, 0, 50
121, 1, 21, 100, 0, 0, 50
121, 1, 21, 100, 0, 0, 50
121, 1, 21, 100, 0, 0, 50
121, 1, 21, 49, 0, 0, 50
121, 1, 20, 281, 2, 1, 50
121, 1, 22, 100, 0, 0, 50
121, 1, 20, 70, 0, 0, 50
121, 1, 21, 100, 0, 0, 50
121, 1, 21, 100, 0, 0, 50
121, 1, 24, 100, 0, 0, 50
121, 1, 22, 100, 0, 0, 50
121, 1, 22, 100, 0, 0, 50
121, 1, 23, 100, 0, 0, 50
121, 1, 20, 100, 0, 0, 50
121, 1, 20, 100, 0, 0, 50
121, 1, 23, 100, 0, 0, 50
121, 1, 23, 100, 0, 0, 50
121, 1, 23, 100, 0, 0, 50
121, 1, 21, 271, 2, 1, 50
121, 1, 24, 71, 0, 0, 50
121, 1, 23, 100, 0, 0, 50
121, 1, 22, 100, 0, 0, 50
121, 1, 22, 100, 0, 0, 50
121, 1, 18, 319, 3, 1, 50
121, 1, 20, 228, 2, 1, 50
121, 1, 24, 38, 0, 0, 50
121, 1, 22, 288, 3, 1, 50
121, 1, 22, 100, 0, 0, 50
121, 1, 22, 100, 0, 0, 50
121, 1, 24, 100, 0, 0, 50
121, 1, 23, 52, 0, 0, 51
121, 1, 21, 319, 3, 1, 51
121, 1, 19, 301, 3, 1, 51
121, 1, 21, 608, 6, 3, 51
121, 1, 24, 106, 1, 0, 51
121, 1, 21, 98, 1, 0, 51
121, 1, 23, 82, 0, 0, 51
121, 1, 20, 68, 0, 0, 51
121, 1, 23, 100, 0, 0, 51
121, 1, 23, 100, 0, 0, 51
121, 1, 21, 100, 0, 0, 51
121, 1, 21, 100, 0, 0, 51
121, 1, 20, 200, 1, 0, 51
121, 1, 21, 200, 1, 0, 51
121, 1, 22, 100, 0, 0, 51
121, 1, 22, 100, 0, 0, 51
121, 1, 22, 100, 0, 0, 51
121, 1, 22, 100, 0, 0, 51
121, 1, 22, 100, 0, 0, 51
121, 1, 24, 100, 0, 0, 51
121, 1, 22, 100, 0, 0, 51
121, 1, 20, 100, 0, 0, 51
121, 1, 22, 200, 1, 0, 51
121, 1, 25, 200, 1, 0, 51
121, 1, 24, 72, 1, 0, 51
121, 1, 21, 200, 1, 0, 51
121, 1, 21, 200, 1, 0, 51
121, 1, 23, 100, 0, 0, 51
121, 1, 23, 100, 0, 0, 51
121, 1, 21, 200, 1, 0, 51
121, 1, 19, 100, 0, 0, 51
121, 1, 19, 100, 0, 0, 51
121, 1, 22, 100, 0, 0, 51
121, 1, 21, 77, 0, 0, 51
121, 1, 19, 164, 1, 0, 51
121, 1, 24, 100, 0, 0, 51
121, 1, 24, 100, 0, 0, 51
121, 1, 24, 100, 3, 1, 51
121, 1, 19, 104, 1, 0, 51
121, 1, 22, 100, 0, 0, 51
121, 1, 22, 100, 0, 0, 51
121, 1, 23, 100, 0, 0, 51
121, 1, 23, 100, 0, 0, 51
121, 1, 21, 58, 0, 0, 51
121, 1, 20, 231, 2, 1, 51
121, 1, 24, 100, 0, 0, 51
121, 1, 24, 41, 1, 0, 51
121, 1, 21, 100, 0, 0, 51
121, 1, 22, 124, 1, 0, 51
121, 1, 21, 95, 1, 0, 51
121, 1, 20, 100, 0, 0, 51
121, 1, 21, 100, 0, 0, 51
121, 1, 23, 40, 0, 0, 51
121, 1, 21, 270, 2, 1, 51
121, 1, 21, 200, 1, 0, 51
121, 1, 24, 100, 0, 0, 51
121, 1, 20, 291, 3, 1, 51
121, 1, 23, 100, 0, 0, 51
121, 1, 23, 100, 0, 0, 51
121, 1, 23, 100, 0, 0, 51
121, 1, 23, 100, 0, 0, 51
121, 1, 23, 100, 0, 0, 51
121, 1, 19, 300, 2, 1, 51
121, 1, 23, 126, 2, 1, 51
121, 1, 24, 100, 0, 0, 51
121, 1, 24, 100, 0, 0, 51
121, 1, 22, 332, 3, 1, 51
121, 1, 22, 200, 1, 0, 51
121, 1, 24, 100, 0, 0, 51
121, 1, 24, 100, 0, 0, 51
121, 1, 22, 333, 10, 5, 51
121, 1, 18, 300, 2, 1, 51
121, 1, 20, 241, 2, 1, 51
121, 1, 21, 200, 1, 0, 51
121, 1, 21, 200, 1, 0, 51
121, 1, 20, 163, 3, 1, 51
121, 1, 22, 200, 1, 0, 52
121, 1, 22, 138, 3, 1, 52
121, 1, 21, 264, 2, 1, 52
121, 1, 24, 46, 0, 0, 52
121, 1, 19, 214, 2, 1, 52
121, 1, 20, 200, 1, 0, 52
121, 1, 20, 200, 1, 0, 52
